	Words Popularity in CS	Purity in CS	Raw number: CS and keyword	Arxiv Pop	Arxiv Pur	Arxiv Single Word Count	label
"  Computer programming
"	0.075	0.7172413793103448	10650000	0.0024820143884892085	0.7695473251028807	4920.0	1
"  Computer science
"	1.0694444444444444	0.8014705882352942	151861111	0.9424460431654677	0.6229299363057325	1540000.0	1
"  Computer scientist
"	0.009652777777777777	0.20512820512820512	1370694	0.0004870503597122302	0.6424778761061947	1070.0	1
"  Computer security
"	0.01965277777777778	0.37146529562982006	2790694	0.0019928057553956833	0.6956521739130435	3950.0	1
"  Computer vision
"	0.07152777777777777	0.9719626168224299	10156944	0.035467625899280576	0.5763546798029556	81900.0	1
"  Concatenation
"	0.007916666666666667	0.30303030303030304	1124166	0.01	0.36082474226804123	37000.0	1
"  Concurrency
"	0.012083333333333333	0.32325141776937616	1715833	0.004446043165467626	0.7374860956618465	8450.0	1
"  Conditional
"	0.059236111111111114	0.22981366459627328	8411527	0.022086330935251797	0.22781954887218045	134000.0	1
"  Continuation-passing style
"	0.00010902777777777778	0.35469107551487417	15481	0.00021942446043165468	0.7457212713936431	385.0	1
"  Control flow
"	0.00951388888888889	0.2552742616033755	1350972	0.001841726618705036	0.6037735849056604	4900.0	1
"  Creative Commons
"	0.08263888888888889	0.03884892086330935	11734722	0.0032805755395683453	0.3496551724137931	14200.0	1
"  Cryptography
"	0.08611111111111111	0.9618320610687023	12227777	0.01683453237410072	0.6307277628032345	37500.0	1
"  CSV
"	0.09444444444444444	0.20341614906832298	13411111	0.0007410071942446044	0.29261363636363635	3540.0	1
"  Cyberbullying
"	0.00225	0.06503340757238307	319500	0.00014532374100719423	0.7188612099644128	314.0	1
"  Cyberspace
"	0.0055625	0.040603015075376885	789875	0.0004748201438848921	0.5892857142857143	1270.0	1
"  Data center
"	0.02736111111111111	0.08228438228438228	3885277	0.0015179856115107913	0.23300970873786409	9770.0	1
"  Database
"	0.6090277777777777	0.12045779685264664	86481944	0.02143884892086331	0.24873949579831933	118000.0	1
"  Data mining
"	0.11597222222222223	0.8207547169811321	16468055	0.012517985611510792	0.4105504587155963	34800.0	1
"  Data science
"	0.24583333333333332	0.6355633802816901	34908333	0.003661870503597122	0.36357142857142855	11700.0	1
"  Data structure
"	0.03	0.4027777777777778	4260000	0.007482014388489209	0.5253456221198156	19700.0	1
"  Data type
"	0.00951388888888889	0.16889428918590524	1350972	0.002143884892086331	0.405982905982906	5770.0	1
"  Debugging
"	0.036458333333333336	0.1906574394463668	5177083	0.0021798561151079136	0.5550239234449761	6360.0	1
"  Declaration
"	0.07569444444444444	0.07708333333333334	10748611	0.0018129496402877698	0.4117647058823529	5690.0	1
"  Digital data
"	0.004534722222222222	0.0782608695652174	643930	0.0005517985611510791	0.28694029850746267	2110.0	1
"  Digital signal processing
"	0.012361111111111111	0.1348148148148148	1755277	0.0011726618705035971	0.2979890310786106	5240.0	1
"  Discrete event simulation
"	0.0011180555555555555	0.22807017543859648	158763	0.000320863309352518	0.5206349206349207	708.0	1
"  Disk storage
"	0.0009583333333333333	0.0225	136083	0.00022589928057553958	0.4466571834992888	701.0	1
"  Distributed computing
"	0.03152777777777778	1.074698795180723	4476944	0.0059124087591240874	0.606993006993007	12800.0	1
"  Divide and conquer algorithm
"	0.0002819444444444444	0.47671568627450983	40036	0.0004978102189781022	0.9973509933774835	762.0	1
"  DNS
"	0.027916666666666666	0.02875	3964166	0.0008905109489051095	0.10338983050847457	10200.0	1
"  Documentation
"	0.19791666666666666	0.09591836734693877	28104166	0.004445255474452555	0.3191489361702128	19400.0	1
"  Domain Name System
"	0.001138888888888889	0.0623574144486692	161722	0.00020072992700729926	0.638676844783715	389.0	1
"  Double-precision floating-point format
"	5.9652777777777775e-05	0.3250922509225092	8470	3.0656934306569346e-05	0.3684210526315789	117.0	1
"  Download
"	0.8472222222222222	0.0268389662027833	120305555	0.14525547445255474	0.06666666666666667	3320000.0	1
"  Edge device
"	0.0001625	0.08722466960352424	23075	0.00018102189781021898	0.47876447876447875	436.0	1
"  Encryption
"	0.04756944444444444	0.13681917211328976	6754861	0.004328467153284671	0.5884615384615385	10500.0	1
"  Event
"	0.4736111111111111	0.019978165938864628	67252777	0.03072992700729927	0.1493927125506073	284000.0	1
"  Event-driven programming
"	0.0005770833333333333	0.30528455284552847	81945	0.00010364963503649635	0.9594594594594594	192.0	1
"  Evolutionary computing
"	0.0010069444444444444	0.5555555555555556	142986	0.007518248175182482	0.7925925925925926	14500.0	1
"  Executable
"	0.01326388888888889	0.11866666666666667	1883472	0.0026058394160583943	0.5136690647482014	7010.0	1
"  Exception handling
"	0.002	0.15128205128205127	284000	0.0004291970802919708	0.7382716049382716	695.0	1
"  Expression
"	0.2833333333333333	0.03401639344262295	40233333	0.032627737226277376	0.02165876777251185	2030000.0	1
"  Fault-tolerant computer system
"	6.465277777777777e-05	0.29178082191780824	9180	5.839416058394161e-06	0.38095238095238093	22.0	1
"  Feasibility study
"	0.004381944444444444	0.0679372197309417	622236	0.0005233576642335767	0.2	3410.0	1
"  Filename extension
"	0.0001277777777777778	0.05954692556634304	18144	5.839416058394161e-06	0.16666666666666666	72.0	1
"  Filter (software)
"	6.791666666666667e-05	0.07044776119402985	9644	5.109489051094891e-06	0.1891891891891892	38.0	1
"  Floating point arithmetic
"	0.0007708333333333333	0.27621483375959077	109458	0.0007029197080291971	0.39019607843137255	2330.0	1
"  For loop
"	0.002916666666666667	0.0866822429906542	414166	0.0017372262773722629	0.32552404438964244	7920.0	1
"  Formal methods
"	0.005680555555555556	0.5970802919708029	806638	0.002875912408759124	0.7014652014652014	5060.0	1
"  Formal verification
"	0.0025277777777777777	0.4375	358944	0.0019416058394160585	0.7781065088757396	3400.0	1
"  Functional programming
"	0.0055069444444444445	0.3439516129032258	781986	0.0018905109489051094	0.846875	3230.0	1
"  Game theory
"	0.013402777777777777	0.22437673130193905	1903194	0.011313868613138687	0.6739130434782609	22700.0	1
"  Garbage in, garbage out
"	0.00023541666666666668	0.039556135770234986	33429	4.37956204379562e-05	0.3870967741935484	159.0	1
"  GIF
"	0.015208333333333334	0.0023883696780893043	2159583	0.0016496350364963504	0.08	30900.0	1
"  Gigabyte
"	0.004284722222222222	0.008763888888888889	608430	0.0003262773722627737	0.4870689655172414	934.0	1
"  Global variable
"	0.0009375	0.08161764705882353	133125	0.0004978102189781022	0.4115606936416185	1530.0	1
"  Graph theory
"	0.025416666666666667	0.779746835443038	3609166	0.008759124087591242	0.40404040404040403	29000.0	1
"  Hard problem
"	0.0019236111111111112	0.2358974358974359	273152	0.0032846715328467154	0.42547169811320756	10500.0	1
"  Hash function
"	0.0019930555555555556	0.23939393939393938	283013	0.002	0.6284403669724771	4360.0	1
"  Hash table
"	0.0018472222222222223	0.1890625	262305	0.0012043795620437956	0.6156716417910447	2780.0	1
"  Heap
"	0.007152777777777778	0.024005235602094242	1015694	0.0017737226277372263	0.36160714285714285	6580.0	1
"  Heapsort
"	0.00026875	0.21525423728813559	38162	0.0001218978102189781	0.5758620689655173	283.0	1
"  Human-computer interaction
"	0.033680555555555554	0.9380530973451328	4782638	0.006766423357664234	0.7137404580152672	12300.0	1
"  IDE
"	0.026805555555555555	0.018347107438016527	3806388	0.0016569343065693431	0.17966101694915254	11500.0	1
"  Image processing
"	0.06770833333333333	0.4793814432989691	9614583	0.008467153284671533	0.3333333333333333	35000.0	1
"  Imperative programming
"	0.0005965277777777777	0.4837837837837838	84706	0.0004072992700729927	0.8402366863905325	688.0	1
"  Incremental build model
"	4.868055555555555e-06	0.2043731778425656	691	0.0	0.0	0.0	1
"  Information space analysis
"	8.680555555555556e-06	0.45787545787545786	1232	0.0	0.0	0.0	1
"  Information visualization
"	0.0023541666666666667	0.24186046511627907	334291	0.0004890510948905109	0.6027027027027027	1110.0	1
"  Inheritance
"	0.024791666666666667	0.08224043715846995	3520416	0.001605839416058394	0.4896030245746692	5350.0	1
"  Input/output
"	0.025486111111111112	0.20112994350282487	3619027	0.005868613138686131	0.3009216589861751	21100.0	1
"  Insertion sort
"	0.0008819444444444444	0.2700228832951945	125236	0.0002197080291970803	0.8224043715846995	370.0	1
"  Instruction cycle
"	0.00019444444444444443	0.17222222222222222	27611	1.8248175182481753e-05	0.423728813559322	59.0	1
"  Integer
"	0.1423611111111111	0.37777777777777777	20215277	0.04007299270072993	0.05619047619047619	1170000.0	1
"  Integrated development environment
"	0.00175	0.09558823529411764	248500	0.00032116788321167884	0.7016949152542373	569.0	1
"  Integration testing
"	0.0036319444444444446	0.28076923076923077	515736	0.00015182481751824817	0.5073170731707317	467.0	1
"  Intellectual property
"	0.07777777777777778	0.040418410041841005	11044444	0.0006773722627737227	0.501840490797546	1820.0	1
"  Intelligent agent
"	0.0015625	0.45454545454545453	221875	0.0006503649635036496	0.6402877697841727	1410.0	1
"  Interface
"	0.3770833333333333	0.09324817518248175	53545833	0.016934306569343065	0.13727810650887573	181000.0	1
"  Internal documentation
"	0.00033541666666666664	0.18371212121212122	47629	1.3138686131386862e-05	0.24324324324324326	53.0	1
"  Internet
"	0.8958333333333334	0.046	127208333	0.025912408759124088	0.5732394366197183	72100.0	1
"  Internet bot
"	6.125e-05	0.06379844961240311	8697	2.1897810218978103e-06	1.0	3.0	1
"  Interpreter
"	0.015625	0.08854961832061069	2218750	0.0016131386861313868	0.5548961424332344	3460.0	1
"  Invariant
"	0.042083333333333334	0.36538461538461536	5975833	0.025474452554744526	0.020173410404624278	2240000.0	1
"  Iteration
"	0.08194444444444444	0.6086956521739131	11636111	0.027956204379562043	0.2692307692307692	152000.0	1
"  Java
"	0.27291666666666664	0.06151468315301391	38754166	0.00583941605839416	0.5683870967741935	14900.0	1
"  Kernel
"	0.08541666666666667	0.23603603603603604	12129166	0.0227007299270073	0.14148471615720523	207000.0	1
"  Library (computing)
"	0.00024166666666666667	0.493368700265252	34316	0.00011094890510948905	1.3170731707317074	191.0	1
"  Linear search
"	0.0005944444444444444	0.26335403726708073	84411	0.0004510948905109489	0.43208955223880596	1120.0	1
"  Linked list
"	0.0028541666666666667	0.22085889570552147	405291	0.0009854014598540146	0.6896551724137931	1920.0	1
"  Linker
"	0.0019722222222222224	0.012236286919831224	280055	0.0002875912408759124	0.12587859424920128	3090.0	1
"  List
"	0.9375	0.028603603603603603	133125000	0.0472992700729927	0.11326164874551971	846000.0	1
"  Loader
"	0.007291666666666667	0.004864864864864865	1035416	0.0003313868613138686	0.3910569105691057	1260.0	1
"  Logic error
"	0.0001125	0.08457142857142858	15975	4.0145985401459855e-05	0.8208955223880597	104.0	1
"  Logic programming
"	0.003673611111111111	0.40943396226415096	521652	0.003321167883211679	0.8937007874015748	5130.0	1
"  Machine learning
"	0.4263888888888889	0.7027322404371584	60547222	0.056277372262773726	0.4666666666666667	183000.0	1
"  Machine vision
"	0.004472222222222222	0.19507692307692306	635055	0.0016642335766423359	0.44646098003629764	5540.0	1
"  Mathematical logic
"	0.0025902777777777777	0.16956521739130434	367819	0.0019927007299270073	0.5354330708661418	5080.0	1
"  Matrix
"	0.31805555555555554	0.12378378378378378	45163888	0.05145985401459854	0.025824175824175823	1670000.0	1
"  Memory
"	0.39861111111111114	0.06163793103448276	56602777	0.032481751824817516	0.25795454545454544	189000.0	1
"  Merge sort
"	0.0009930555555555556	0.16625916870415647	141013	0.0003124087591240876	0.6475037821482602	599.0	1
"  Method
"	0.9652777777777778	0.12778904665314403	137069444	0.10364963503649635	0.04028985507246377	2000000.0	1
"  Methodology
"	0.3472222222222222	0.4380165289256198	49305555	0.022481751824817518	0.23355263157894737	136000.0	1
"  Modem
"	0.010763888888888889	0.009548387096774193	1528472	0.00026131386861313866	0.38183694530443757	1180.0	1
"  Natural language processing
"	0.03333333333333333	0.7769230769230769	4733333	0.00654014598540146	0.47914438502673795	18800.0	1
"  Number theory
"	0.010486111111111111	0.3640661938534279	1489027	0.0064306569343065695	0.13539967373572595	61600.0	1
"  Numerical analysis
"	0.017708333333333333	0.39865996649916247	2514583	0.009416058394160584	0.1568627450980392	73300.0	1
"  Numerical method
"	0.001576388888888889	0.0848605577689243	223847	0.0013503649635036496	0.07115384615384615	25500.0	1
"  Object
"	0.49583333333333335	0.10714285714285714	70408333	0.035693430656934304	0.05216881594372802	952000.0	1
"  Object code
"	0.0008125	0.07019867549668875	115375	0.00015912408759124086	0.5828877005347594	373.0	1
"  Object-oriented analysis and design
"	0.002173611111111111	0.34207240948813983	308652	8.75912408759124e-05	0.7741935483870968	175.0	1
"  Object oriented programming
"	0.026111111111111113	0.5674418604651162	3707777	0.0015109489051094891	0.6595744680851063	3130.0	1
"  Open-source software
"	0.016944444444444446	0.2548223350253807	2406111	0.0023503649635036494	0.3193877551020408	8280.0	1
"  Operating system
"	0.08125	0.07346938775510205	11537500	0.003481751824817518	0.4356521739130435	10700.0	1
"  Optical fiber
"	0.002895833333333333	0.031328125	411208	0.000927007299270073	0.12808988764044943	9920.0	1
"  Pair programming
"	0.0013541666666666667	0.29635258358662614	192291	0.00010656934306569344	0.6403508771929824	222.0	1
"  Parallel computing
"	0.012430555555555556	0.6293103448275862	1765138	0.002781021897810219	0.3852376137512639	9080.0	1
"  Parameter
"	0.28194444444444444	0.27379310344827584	40036111	0.056131386861313866	0.029383561643835616	2880000.0	1
"  Peripheral
"	0.03729166666666667	0.015627118644067798	5295416	0.0016277372262773723	0.11899441340782123	19400.0	1
"  Postcondition
"	0.0003729166666666667	0.38633093525179857	52954	0.0006562043795620438	0.9123767798466593	1030.0	1
"  Precondition
"	0.0024652777777777776	0.07796976241900648	350069	0.0018394160583941606	0.4707740916271722	5850.0	1
"  Primary storage
"	0.0002708333333333333	0.05761904761904762	38458	2.7737226277372262e-05	0.37254901960784315	103.0	1
"  Primitive data type
"	0.0002875	0.29689922480620157	40825	9.708029197080292e-05	0.6045454545454545	123.0	1
"  Priority queue
"	0.0009861111111111112	0.21171171171171171	140027	0.0008759124087591241	0.5581395348837209	2100.0	1
"  Procedural programming
"	0.0006444444444444444	0.27419354838709675	91511	0.00011167883211678833	0.6446700507614214	223.0	1
"  Program lifecycle phase
"	0.00032430555555555554	0.625531914893617	46051	7.737226277372263e-05	0.8662790697674418	118.0	1
"  Programming language
"	0.07777777777777778	0.5838150289017341	11044444	0.006328467153284671	0.572	15500.0	1
"  Programming language implementation
"	0.00030625	0.6136680613668062	43487	0.00015401459854014597	0.8307086614173228	319.0	1
"  Programming language theory
"	0.0004333333333333333	0.7396907216494846	61533	0.0001854014598540146	0.9236363636363636	288.0	1
"  Prolog
"	0.004402777777777778	0.059109730848861286	625194	0.00145985401459854	0.8482490272373541	2860.0	1
"  Python
"	0.24166666666666667	0.12918287937743192	34316666	0.008175182481751826	0.25821596244131456	51100.0	1
"  Quantum computing
"	0.005652777777777777	0.21716621253405993	802694	0.003781021897810219	0.2793103448275862	20000.0	1
"  Queue
"	0.04451388888888889	0.012604422604422605	6320972	0.0061094890510948905	0.4068965517241379	18300.0	1
"  Quicksort
"	0.000875	0.1777150916784203	124250	0.0005043795620437956	0.6561904761904762	985.0	1
"  R programming language
"	0.0011527777777777777	0.3453815261044177	163694	0.00011094890510948905	0.3146997929606625	482.0	1
"  Radix
"	0.0016319444444444445	0.03380281690140845	231736	0.0007372262773722628	0.6845238095238095	1690.0	1
"  Recursion
"	0.01423611111111111	0.3327272727272727	2021527	0.008102189781021897	0.22095238095238096	47600.0	1
"  Reference counting
"	0.00022777777777777778	0.10524475524475524	32344	0.00010145985401459855	0.5408560311284046	262.0	1
"  Relational database
"	0.013055555555555556	0.37438423645320196	1853888	0.0012335766423357665	0.7243816254416962	2840.0	1
"  Reliability engineering
"	0.0038541666666666668	0.3126829268292683	547291	0.0005532846715328467	0.47696629213483144	1790.0	1
"  Regression testing
"	0.003652777777777778	0.27206703910614527	518694	0.0002817518248175183	0.7392795883361921	583.0	1
"  Requirements analysis
"	0.014652777777777778	0.8634146341463415	2080694	0.00028686131386861314	0.7583187390542907	523.0	1
"  Robotics
"	0.2361111111111111	0.43434343434343436	33527777	0.013722627737226278	0.47848101265822784	35200.0	1
"  Round-off error
"	0.00015486111111111112	0.1752136752136752	21990	0.000245985401459854	0.24779411764705883	1350.0	1
"  Router
"	0.025763888888888888	0.013211678832116788	3658472	0.0016131386861313868	0.46226415094339623	5340.0	1
"  Routing table
"	0.0010833333333333333	0.13333333333333333	153833	0.0004510948905109489	0.4925	1040.0	1
"  Run time
"	0.021041666666666667	0.16688741721854305	2987916	0.005525547445255474	0.4206521739130435	18500.0	1
"  Run time error
"	0.00029236111111111113	0.06981757877280266	41515	0.00010291970802919708	0.597457627118644	240.0	1
"  Search algorithm
"	0.007013888888888889	0.47619047619047616	995972	0.0042700729927007295	0.42391304347826086	13900.0	1
"  Secondary storage
"	0.0007916666666666666	0.11704312114989733	112416	0.00030145985401459853	0.7132987910189983	475.0	1
"  Selection sort
"	0.0007361111111111111	0.26988636363636365	104527	4.5255474452554745e-05	0.5904761904761905	107.0	1
"  Semantics
"	0.04847222222222222	0.20934343434343433	6883055	0.015912408759124086	0.6164383561643836	36200.0	1
"  Sequence
"	0.41597222222222224	0.28480392156862744	59068055	0.05664233576642336	0.044032258064516126	2280000.0	1
"  Set
"	0.9583333333333334	0.02638623326959847	136083333	0.10656934306569343	0.051590106007067135	2680000.0	1
"  Soft computing
"	0.010902777777777779	0.6161616161616161	1548194	0.0023357664233576644	0.6464646464646465	5170.0	1
"  Software
"	1.0416666666666667	0.09166666666666666	147916666	0.043065693430656936	0.23670886075949368	217000.0	1
"  Software agent
"	0.0005722222222222222	0.042655367231638416	81255	0.0002875912408759124	0.7457627118644068	476.0	1
"  Software construction
"	0.0006722222222222223	0.1921971252566735	95455	0.00014087591240875914	0.7228464419475655	288.0	1
"  Software deployment
"	0.0013194444444444445	0.19550561797752808	187361	0.00017226277372262773	0.7283950617283951	383.0	1
"  Software design
"	0.024791666666666667	0.43271461716937354	3520416	0.0008394160583941605	0.6321243523316062	1940.0	1
"  Software development
"	0.14166666666666666	0.3190839694656489	20116666	0.0029562043795620437	0.5609418282548476	7040.0	1
"  Software development process
"	0.012152777777777778	0.2654109589041096	1725694	0.0009051094890510948	0.7098765432098766	1560.0	1
"  Software engineering
"	0.27708333333333335	0.6439393939393939	39345833	0.012408759124087591	0.7906976744186046	20100.0	1
"  Software maintenance
"	0.002201388888888889	0.14974619289340102	312597	0.0006021897810218978	0.6909090909090909	1330.0	1
"  Software prototyping
"	0.0002111111111111111	0.36104513064133015	29977	3.5766423357664236e-05	0.7	60.0	1
"  Software requirements specification
"	0.0005576388888888889	0.35688888888888887	79184	6.788321167883211e-05	0.62	152.0	1
"  Software testing
"	0.025555555555555557	0.28264462809917357	3628888	0.0012116788321167883	0.6832579185520362	2280.0	1
"  Sorting algorithm
"	0.0009236111111111112	0.2903981264637002	131152	0.0006416058394160584	0.5664516129032258	1500.0	1
"  Source code
"	0.04826388888888889	0.14401913875598085	6853472	0.007182481751824818	0.3470802919708029	26100.0	1
"  Spiral model
"	0.0003513888888888889	0.19765625	49897	5.912408759124088e-05	0.1480804387568556	542.0	1
"  Stack
"	0.1597222222222222	0.109009009009009	22680555	0.00708029197080292	0.17845303867403314	53400.0	1
"  Storage
"	0.32222222222222224	0.031153846153846153	45755555	0.015401459854014598	0.2563176895306859	83600.0	1
"  String
"	0.14722222222222223	0.026477272727272728	20905555	0.01489051094890511	0.10851063829787234	159000.0	1
"  Structured storage
"	0.00012291666666666665	0.2275064267352185	17454	0.00010291970802919708	0.5444015444015444	214.0	1
"  Subroutine
"	0.0026666666666666666	0.13534136546184738	378666	0.0042408759124087595	0.5281818181818182	10500.0	1
"  Symbolic computation
"	0.0012083333333333334	0.4264705882352941	171583	0.004824817518248175	0.6452830188679245	10500.0	1
"  Syntax
"	0.08611111111111111	0.2585034013605442	12227777	0.009562043795620439	0.6288659793814433	20800.0	1
"  Syntax error
"	0.0006777777777777778	0.03300970873786408	96244	8.32116788321168e-05	0.49137931034482757	185.0	1
"  System console
"	0.00013333333333333334	0.026519337016574586	18933	1.3138686131386862e-05	0.26865671641791045	35.0	1
"  Technical documentation
"	0.005388888888888889	0.17482517482517482	765222	0.00010583941605839416	0.27358490566037735	464.0	1
"  Third-generation programming language
"	4.236111111111111e-05	0.5196581196581197	6015	7.299270072992701e-07	1.0	1.0	1
"  Top-down and bottom-up design
"	0.00013819444444444445	0.47268408551068886	19623	4.744525547445256e-05	0.8524590163934426	67.0	1
"  Tree
"	0.29305555555555557	0.017513227513227512	41613888	0.03437956204379562	0.2447513812154696	177000.0	1
"  Type theory
"	0.0009513888888888889	0.2781316348195329	135097	0.0014963503649635037	0.44124168514412415	4180.0	1
"  Upload
"	0.12361111111111112	0.014545454545454545	17552777	0.0015182481751824818	0.35075885328836426	5470.0	1
"  Uniform Resource Locator
"	0.0004583333333333333	0.057391304347826085	65083	6.715328467153285e-05	0.4717948717948718	198.0	1
"  URL
"	0.17569444444444443	0.01875	24948611	0.01854014598540146	0.21984126984126984	121000.0	1
"  User agent
"	0.0008055555555555556	0.005652173913043478	114388	0.00023868613138686132	0.5360655737704918	544.0	1
"  User interface
"	0.05236111111111111	0.17346534653465345	7435277	0.003029197080291971	0.42814070351758793	10300.0	1
"  User interface design
"	0.0075	0.1762295081967213	1065000	0.00032773722627737226	0.7338709677419355	718.0	1
"  Variable
"	0.34097222222222223	0.1980314960629921	48418055	0.05547445255474453	0.025634328358208957	2520000.0	1
"  Virtual machine
"	0.011111111111111112	0.1400208986415883	1577777	0.0018102189781021897	0.4945770065075922	4230.0	1
"  V-Model
"	0.0006194444444444445	0.04817647058823529	87961	0.00016788321167883211	0.16428571428571428	1360.0	1
"  WAV
"	0.0024652777777777776	0.005457364341085271	350069	0.0003145985401459854	0.24545454545454545	1410.0	1
"  Waterfall model
"	0.0006618055555555556	0.2684507042253521	93976	8.613138686131386e-05	0.6941176470588235	196.0	1
"  Waveform Audio File Format
"	1.3194444444444444e-05	0.022458628841607566	1873	3.6496350364963505e-06	0.29411764705882354	17.0	1
"  Web crawler
"	0.0008472222222222222	0.07625	120305	0.00034014598540145984	0.844	508.0	1
"  Wi-Fi
"	0.027777777777777776	0.009113924050632912	3944444	0.0011313868613138686	0.40954773869346733	4100.0	1
"  XHTML
"	0.005256944444444444	0.010376569037656904	746486	0.00018175182481751826	0.3721973094170404	578.0	1
"  computational group theory
"	5.6056338028169014e-05	0.4067632850241546	7960	0.00018686131386861315	0.5423728813559322	472.0	1
"  computer forensics
"	0.004323943661971831	0.3805031446540881	614000	8.54014598540146e-05	0.6882352941176471	194.0	1
"  supervised learning
"	0.01267605633802817	0.7676767676767676	1800000	0.007518248175182482	0.4191964285714286	22500.0	1
"  live coding
"	0.00030704225352112677	0.0941834451901566	43600	2.5547445255474453e-05	0.7	52.0	1
"  programming languages
"	0.0693661971830986	0.5658959537572255	9850000	0.010218978102189781	0.7790055248618785	18300.0	1
"  key management
"	0.002936619718309859	0.07384615384615385	417000	0.0006503649635036496	0.6728813559322034	1220.0	1
"  cache coherency
"	0.00021056338028169015	0.2456	29900	8.75912408759124e-05	0.5529953917050692	218.0	1
"  fuzzy logic
"	0.013661971830985916	0.3408695652173913	1940000	0.001489051094890511	0.5063613231552163	3550.0	1
"  programming language theory
"	0.0004197183098591549	0.7963917525773195	59600	0.0001854014598540146	0.9236363636363636	288.0	1
"  combinatorial optimization
"	0.0049084507042253525	0.5047244094488189	697000	0.005576642335766423	0.7404761904761905	12800.0	1
"  storage virtualization
"	0.0008169014084507042	0.29974811083123426	116000	3.649635036496351e-05	0.704225352112676	66.0	1
"  computer networking
"	0.012605633802816901	0.19721329046087888	1790000	0.00026131386861313866	0.678030303030303	530.0	1
"  numerical analysis
"	0.018450704225352114	0.4288107202680067	2620000	0.009124087591240875	0.18613138686131386	73300.0	1
"  cryptocurrencies
"	0.0020211267605633803	0.017184466019417477	287000	0.0005846715328467154	0.5588235294117647	1360.0	1
"  security engineering
"	0.0022183098591549294	0.24310344827586206	315000	0.00032773722627737226	0.7299270072992701	553.0	1
"  cryptography
"	0.07887323943661972	0.8247706422018348	11200000	0.017080291970802918	0.6426735218508998	37300.0	1
"  access control
"	0.02619718309859155	0.035262593783494105	3720000	0.0024014598540145985	0.5041899441340782	6450.0	1
"  operating systems
"	0.07464788732394366	0.26485148514851486	10600000	0.004773722627737226	0.557843137254902	10300.0	1
"  interpolation
"	0.025140845070422534	0.14954954954954955	3570000	0.008540145985401459	0.12124248496993988	96800.0	1
"  robotics
"	0.23591549295774647	0.39217877094972065	33500000	0.014233576642335766	0.508641975308642	35200.0	1
"  mobile security
"	0.002232394366197183	0.05042016806722689	317000	0.00017007299270072992	0.660056657223796	378.0	1
"  constraint programming
"	0.0012253521126760563	0.4410958904109589	174000	0.001218978102189781	0.7511111111111111	2290.0	1
"  incremental computing
"	1.852112676056338e-05	0.464	2630	2.4817518248175182e-05	0.6538461538461539	56.0	1
"  hardware restrictions
"	4.056338028169014e-05	0.1342233009708738	5760	2.700729927007299e-05	0.2215568862275449	131.0	1
"  numerical linear algebra
"	0.0008802816901408451	0.35674157303370785	125000	0.0012408759124087592	0.41865509761388287	4160.0	1
"  computer access control
"	0.0001119718309859155	0.23453237410071942	15900	1.4598540145985402e-06	0.4	5.0	1
"  flow visualization
"	0.0003288732394366197	0.07888	46700	8.248175182481752e-05	0.10366972477064221	791.0	1
"  computer security software
"	0.0008169014084507042	0.3012658227848101	116000	7.299270072992701e-07	0.25	4.0	1
"  speech recognition
"	0.012253521126760564	0.31771894093686354	1740000	0.0037956204379562043	0.46	11200.0	1
"  steganography
"	0.002176056338028169	0.28	309000	0.0006343065693430657	0.7016129032258065	1240.0	1
"  web analytics
"	0.008309859154929577	0.006196319018404908	1180000	8.394160583941606e-05	0.575	200.0	1
"  reinforcement learning
"	0.011408450704225352	0.3970149253731343	1620000	0.007240875912408759	0.4448979591836735	20900.0	1
"  fault tolerance
"	0.0067746478873239434	0.395850622406639	962000	0.0024890510948905108	0.6018099547511312	7200.0	1
"  vector graphics
"	0.001556338028169014	0.005485564304461942	221000	0.0001145985401459854	0.33122362869198313	394.0	1
"  affective computing
"	0.0009154929577464789	0.404320987654321	130000	0.0005372262773722628	0.5451851851851852	1300.0	1
"  smart devices
"	0.0022816901408450703	0.028888888888888888	324000	0.0007518248175182482	0.5615853658536586	1570.0	1
"  structural analysis
"	0.007676056338028169	0.1509933774834437	1090000	0.000781021897810219	0.21428571428571427	4920.0	1
"  computational complexity theory
"	0.0014436619718309859	0.7713178294573644	205000	0.0026350364963503648	0.9514824797843666	3730.0	1
"  cluster analysis
"	0.0053661971830985915	0.1892601431980907	762000	0.00127007299270073	0.4362549800796813	5060.0	1
"  approximation theory
"	0.0007887323943661971	0.22857142857142856	112000	0.0012992700729927008	0.26902173913043476	7420.0	1
"  identity management
"	0.0035985915492957746	0.135656836461126	511000	0.0003138686131386861	0.6323529411764706	647.0	1
"  medical imaging
"	0.017746478873239435	0.09169811320754717	2520000	0.002883211678832117	0.3482758620689655	11200.0	1
"  image compression
"	0.002408450704225352	0.14703557312252966	342000	0.000854014598540146	0.39925373134328357	2350.0	1
"  texture compression
"	5e-05	0.04310975609756097	7100	2.1167883211678834e-05	0.8055555555555556	37.0	1
"  detection theory
"	0.00042535211267605635	0.15949720670391063	60400	0.00023503649635036496	0.29009009009009007	1080.0	1
"  software quality
"	0.04091549295774648	1.0144927536231885	5810000	0.0009197080291970803	0.6306306306306306	1790.0	1
"  machine translation
"	0.003859154929577465	0.034829931972789115	548000	0.0034890510948905108	0.37936507936507935	11800.0	1
"  federated identity
"	0.00023098591549295774	0.16442307692307692	32800	5.1094890510948905e-05	0.5737704918032787	134.0	1
